date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-08-20,77.3435,78.0988,76.8026,77.8004,2579624,2579624,-0.037302,-0.048,77.6667,"Aug 20, 14",0.1397505746335016
2014-08-21,77.9683,78.4252,77.9496,78.1175,2648527,2648527,0.317057,0.408,78.2203,"Aug 21, 14",0.14439598657503783
2014-08-22,77.9589,78.332,77.8284,78.1268,2089466,2089466,0.009325,0.012,78.0917,"Aug 22, 14",0.1445322285525095
2014-08-25,78.6956,79.0313,78.2853,78.5558,1988101,1988101,0.428962,0.549,78.7081,"Aug 25, 14",0.15081693912620545
2014-08-26,78.7516,79.5815,78.4718,79.3764,2269197,2269197,0.820619,1.045,79.2751,"Aug 26, 14",0.16283846242871097
2014-08-27,79.4323,81.1016,79.2272,80.5514,5804220,5804220,1.175,1.48,80.6265,"Aug 27, 14",0.18005183055013915
2014-08-28,80.197,81.1295,79.7494,80.5141,2753827,2753827,-0.037299,-0.046,80.6603,"Aug 28, 14",0.1795053976727525
2014-08-29,80.8964,81.344,80.5234,80.8311,3297485,3297485,0.317056,0.394,80.855,"Aug 29, 14",0.184149344646789
2014-09-02,81.2414,81.3347,79.9732,80.5607,3726067,3726067,-0.27043,-0.335,80.4793,"Sep 2, 14",0.18018807252761082
2014-09-03,80.9244,81.4559,80.5887,80.9337,2824458,2824458,0.37301,0.463,81.0417,"Sep 3, 14",0.18565240130147703
2014-09-04,80.9057,82.4817,80.8591,81.1855,3650146,3650146,0.25178,0.311,81.5906,"Sep 4, 14",0.18934118946571166
2014-09-05,81.0829,81.8755,80.8871,81.8289,3873450,3873450,0.643442,0.793,81.5133,"Sep 5, 14",0.19876679035875583
2014-09-08,81.7823,82.062,81.5212,81.9781,2298199,2298199,0.149203,0.182,81.8522,"Sep 8, 14",0.2009525218683022
2014-09-09,82.062,82.8547,81.5865,82.5843,4413984,4413984,0.606139,0.739,82.4216,"Sep 9, 14",0.20983315485145948
2014-09-10,82.823,82.8792,81.1842,81.7086,3355823,3355823,-0.87565,-1.06,81.7218,"Sep 10, 14",0.19700443445662152
2014-09-11,81.2497,81.5869,80.7253,81.5494,3035393,3035393,-0.159202,-0.195,81.2858,"Sep 11, 14",0.19467220619710549
2014-09-12,81.6992,81.6992,80.4069,80.7066,2582410,2582410,-0.842841,-1.034,80.7753,"Sep 12, 14",0.18232546010966727
2014-09-15,80.8189,81.3059,80.3788,80.5661,2441860,2441860,-0.140474,-0.174,80.6549,"Sep 15, 14",0.18026718077259454
2014-09-16,80.538,81.821,80.3975,81.6243,2973828,2973828,1.0582,1.313,81.4299,"Sep 16, 14",0.1957694668543778
2014-09-17,81.4277,81.9986,80.9819,81.4651,3302717,3302717,-0.159198,-0.195,81.4839,"Sep 17, 14",0.19343723859486175
2014-09-18,81.8678,82.3829,81.6524,82.0645,2583988,2583988,0.599351,0.736,82.0736,"Sep 18, 14",0.20221825378803954
2014-09-19,82.8886,83.0852,82.0739,82.2237,6486285,6486285,0.159201,0.194,82.5595,"Sep 19, 14",0.20455048204755558
2014-09-22,82.2237,82.823,81.924,82.1956,2335394,2335394,-0.028092,-0.034,82.2556,"Sep 22, 14",0.20413882618014106
2014-09-23,81.7742,82.1207,80.8939,81.0905,2640243,2640243,-1.1051,-1.344,81.3861,"Sep 23, 14",0.18794947034100046
2014-09-24,81.1186,82.8418,81.0999,82.6076,2661475,2661475,1.5171,1.871,82.2907,"Sep 24, 14",0.21017449227888876
2014-09-25,82.2143,82.411,80.5661,80.7066,3657085,3657085,-1.9011,-2.301,80.9396,"Sep 25, 14",0.18232546010966727
2014-09-26,80.7721,81.4464,80.4537,81.0999,2260493,2260493,0.393325,0.487,80.9666,"Sep 26, 14",0.18808717728597188
2014-09-29,80.1447,81.4277,80.1447,81.0156,3114772,3114772,-0.084284,-0.104,80.9606,"Sep 29, 14",0.18685220968372815
2014-09-30,81.1748,81.5494,80.6457,80.7721,2843214,2843214,-0.243486,-0.301,80.9672,"Sep 30, 14",0.18328501382196816
2014-10-01,80.538,80.7815,79.2363,79.4891,4140232,4140232,-1.283,-1.588,79.5556,"Oct 1, 14",0.16448948080086823
2014-10-02,79.461,79.8544,78.4122,79.5079,3046995,3046995,0.018731,0.024,79.3109,"Oct 2, 14",0.16476489469081126
2014-10-03,79.948,80.8002,79.6671,80.5567,3108080,3108080,1.0489,1.319,80.4196,"Oct 3, 14",0.18012947382762312
2014-10-06,81.1467,81.423,79.5547,79.6858,2596071,2596071,-0.870936,-1.081,80.0368,"Oct 6, 14",0.1673710718727704
2014-10-07,79.5079,79.7233,78.5995,78.843,3416980,3416980,-0.84284,-1.058,79.2111,"Oct 7, 14",0.1550243257853324
2014-10-08,78.9366,81.3247,78.6557,81.1186,4791144,4791144,2.2757,2.886,80.3788,"Oct 8, 14",0.18836112620841497
2014-10-09,80.8658,81.0531,79.255,79.5453,4432816,4432816,-1.5733,-1.94,79.8932,"Oct 9, 14",0.16531279253569744
2014-10-10,79.6858,81.3059,79.6483,79.9667,4036846,4036846,0.421421,0.53,80.5514,"Oct 10, 14",0.17148616557941654
2014-10-13,79.8075,80.4912,78.4403,78.6182,3677943,3677943,-1.3485,-1.686,79.4739,"Oct 13, 14",0.15173107884601572
2014-10-14,78.9834,79.1988,77.3071,77.56,5929537,5929537,-1.0582,-1.346,77.8839,"Oct 14, 14",0.13622879276423244
2014-10-15,76.9512,77.7098,75.5933,76.9419,8308870,8308870,-0.618082,-0.797,76.7761,"Oct 15, 14",0.12717382864861138
2014-10-16,79.3768,81.1935,78.7549,79.9667,10233059,10233059,3.0249,3.931,80.1902,"Oct 16, 14",0.17148616557941654
2014-10-17,81.334,83.1695,81.2404,82.5795,8532850,8532850,2.6128,3.267,82.0205,"Oct 17, 14",0.20976283641147403
2014-10-20,82.6357,83.1976,82.411,82.9167,4895885,4895885,0.337135,0.408,82.8348,"Oct 20, 14",0.21470270682044915
2014-10-21,83.4973,85.2954,83.207,85.1736,5882176,5882176,2.2569,2.722,84.6838,"Oct 21, 14",0.24776555832108843
2014-10-22,85.6325,85.6325,84.0124,84.0686,4290410,4290410,-1.1051,-1.297,84.6211,"Oct 22, 14",0.23157766744944758
2014-10-23,85.1643,85.4827,84.6773,84.902,3159178,3159178,0.833474,0.991,84.9931,"Oct 23, 14",0.24378670659191415
2014-10-24,84.902,85.876,84.8365,85.8198,2977336,2977336,0.91776,1.081,85.5325,"Oct 24, 14",0.2572321783041242
2014-10-27,85.6231,86.4191,85.5716,86.2787,3948931,3948931,0.458878,0.535,86.107,"Oct 27, 14",0.26395491416022926
2014-10-28,85.2673,86.8874,84.6211,86.7563,4751011,4751011,0.477606,0.554,85.7818,"Oct 28, 14",0.27095159893877735
2014-10-29,89.5002,89.9122,88.9851,89.7156,3454715,3454715,2.9593,3.411,89.4859,"Oct 29, 14",0.3143043821572816
2014-10-30,86.6814,88.1704,86.6252,87.9175,2836374,2836374,-1.7981,-2.004,87.5831,"Oct 30, 14",0.28796280154524767
2014-10-31,88.9664,89.5938,88.3202,88.9758,5031542,5031542,1.0582,1.204,89.0741,"Oct 31, 14",0.30346655259453065
2014-11-03,89.3878,89.5892,88.4982,88.8353,4004311,4004311,-0.140474,-0.158,88.8531,"Nov 3, 14",0.3014082732574577
2014-11-04,88.957,89.5283,88.2547,88.9477,4437644,4437644,0.112378,0.127,88.9656,"Nov 4, 14",0.30305489672711594
2014-11-05,89.5002,89.9122,88.9851,89.7156,3454715,3454715,0.767921,0.863,89.4859,"Nov 5, 14",0.3143043821572816
2014-11-06,89.9403,90.5022,89.8092,90.0995,3743249,3743249,0.38396,0.428,90.0522,"Nov 6, 14",0.3199283923886148
2014-11-07,89.4346,89.6407,87.1028,87.6647,6155418,6155418,-2.4349,-2.702,88.0355,"Nov 7, 14",0.284259363706016
2014-11-10,87.7302,88.9664,87.5617,88.7323,4087673,4087673,1.0676,1.218,88.5401,"Nov 10, 14",0.2998993567327707
2014-11-11,89.0132,89.6688,88.7042,89.6126,2291363,2291363,0.880297,0.992,89.3772,"Nov 11, 14",0.3127954656325948
2014-11-12,89.1818,89.8748,88.5169,89.6032,2897661,2897661,-0.009364,-0.01,89.4676,"Nov 12, 14",0.3126577586876234
2014-11-13,89.5657,90.5959,89.341,89.8092,2767673,2767673,0.206027,0.23,89.9538,"Nov 13, 14",0.3156755917369973
2014-11-14,89.9216,90.0153,88.8447,89.0694,2709574,2709574,-0.739824,-0.824,89.2686,"Nov 14, 14",0.3048377621742461
2014-11-17,89.1537,90.5491,88.8166,90.343,3297638,3297638,1.2736,1.43,90.1378,"Nov 17, 14",0.3234955882503746
2014-11-18,90.83,92.3471,90.6989,91.9538,4320839,4320839,1.6108,1.783,92.0027,"Nov 18, 14",0.347093284735478
2014-11-19,91.523,92.1598,90.6427,90.7083,3433847,3433847,-1.2455,-1.355,91.0062,"Nov 19, 14",0.328847114526764
2014-11-20,90.3337,90.6989,90.0621,90.6989,3316654,3316654,-0.009365,-0.01,84.1846,"Nov 20, 14",0.32870940758179257
2014-11-21,91.214,91.8133,90.4554,90.5678,4408560,4408560,-0.131106,-0.145,90.934,"Nov 21, 14",0.32678883518969126
2014-11-24,91.0922,91.111,90.3805,90.7457,3998787,3998787,0.177931,0.196,90.7427,"Nov 24, 14",0.3293950123716504
2014-11-25,90.8394,91.907,90.7551,91.6822,4066251,4066251,0.936489,1.032,91.5809,"Nov 25, 14",0.34311443300630357
2014-11-26,91.7665,92.4689,91.6073,91.8789,2765874,2765874,0.196663,0.215,91.9319,"Nov 26, 14",0.34599602407820573
2014-11-28,92.4314,93.1057,92.1786,92.3658,2177486,2177486,0.486974,0.53,92.5768,"Nov 28, 14",0.3531289508342255
2014-12-01,92.4782,93.4887,91.7852,92.7685,4892834,4892834,0.40269,0.436,92.7125,"Dec 1, 14",0.35902837495550155
2014-12-02,92.7124,93.6488,91.9632,93.4896,5297240,5297240,0.721094,0.777,93.3208,"Dec 2, 14",0.36959225559580944
2014-12-03,93.8891,95.2521,93.7199,94.7539,6689029,6689029,1.2643,1.352,94.7682,"Dec 3, 14",0.3881138396944663
2014-12-04,94.7915,94.8761,93.4567,93.6917,4089785,4089785,-1.0622,-1.121,93.9121,"Dec 4, 14",0.3725529549126951
2014-12-05,93.8233,94.6693,93.7011,94.3121,3104852,3104852,0.620409,0.662,94.2144,"Dec 5, 14",0.38164161328080926
2014-12-08,94.3027,94.8479,93.6588,93.9267,3085821,3085821,-0.385405,-0.409,94.118,"Dec 8, 14",0.3759956285369807
2014-12-09,93.0995,95.0265,92.8269,94.9607,3792238,3792238,1.034,1.101,94.2765,"Dec 9, 14",0.39114339248383767
2014-12-10,94.7257,94.9607,93.0686,93.1465,3908657,3908657,-1.8142,-1.911,93.7626,"Dec 10, 14",0.3645659521043525
2014-12-11,93.4285,94.6317,93.2875,93.7481,2940571,2940571,0.601613,0.646,94.0382,"Dec 11, 14",0.3733791965825236
2014-12-12,93.6071,94.3873,92.7705,92.8363,3086461,3086461,-0.911818,-0.973,93.3143,"Dec 12, 14",0.3600216229202953
2014-12-15,92.8739,93.7669,91.5673,92.3757,3649272,3649272,-0.46061,-0.496,92.5987,"Dec 15, 14",0.35327398261669546
2014-12-16,91.7929,92.8551,90.0068,90.1008,4843791,4843791,-2.2748,-2.463,91.2713,"Dec 16, 14",0.3199474369661109
2014-12-17,90.7588,93.7669,90.4016,93.1935,6235009,6235009,3.0927,3.432,92.6122,"Dec 17, 14",0.3652544868292096
2014-12-18,94.2651,96.1264,93.9173,96.1076,4681027,4681027,2.9141,3.127,95.2315,"Dec 18, 14",0.40794510473785134
2014-12-19,95.8819,97.762,95.8819,96.3426,7986510,7986510,0.235005,0.245,96.2814,"Dec 19, 14",0.41138777836213697
2014-12-22,96.4272,97.0476,96.3238,96.8596,2398129,2398129,0.517013,0.537,96.6739,"Dec 22, 14",0.4189616603355653
2014-12-23,97.4988,97.6962,96.2956,96.681,3036241,3036241,-0.178606,-0.184,96.7484,"Dec 23, 14",0.4163452283811082
2014-12-24,96.822,97.1228,96.3896,96.5212,951739,951739,-0.159802,-0.165,96.6835,"Dec 24, 14",0.4140042103165939
2014-12-26,96.4366,96.822,96.0323,96.399,2019916,2019916,-0.122204,-0.127,96.4082,"Dec 26, 14",0.41221402003196544
2014-12-29,96.2392,96.8314,95.7221,96.1922,1708084,1708084,-0.206804,-0.215,96.2117,"Dec 29, 14",0.4091844672425941
2014-12-30,96.117,96.8784,96.117,96.681,1767578,1767578,0.48881,0.508,96.619,"Dec 30, 14",0.4163452283811082
2014-12-31,96.9348,97.4612,94.9701,95.0265,2313864,2313864,-1.6544,-1.711,95.7426,"Dec 31, 14",0.3921073410986376
2015-01-02,95.4119,96.4648,94.0103,94.7351,3070081,3070081,-0.291407,-0.307,94.8308,"Jan 2, 15",0.38783842580452343
2015-01-05,94.2839,94.4249,92.8222,93.1747,4684055,4684055,-1.5604,-1.647,93.4614,"Jan 5, 15",0.36497907293926674
2015-01-06,93.8421,94.1335,92.5543,92.9867,3468294,3468294,-0.188003,-0.202,93.2959,"Jan 6, 15",0.3622249340398382
2015-01-07,93.0243,94.2839,92.9867,93.9361,3225790,3225790,0.949416,1.021,93.8178,"Jan 7, 15",0.37613333548195216
2015-01-08,95.4777,98.6856,94.6787,98.42,5346136,5346136,4.4839,4.773,97.6726,"Jan 8, 15",0.441821013200822
2015-01-09,98.1568,98.3542,96.728,97.4988,3397568,3397568,-0.921218,-0.936,97.548,"Jan 9, 15",0.42832573259362233
2015-01-12,97.6022,97.762,95.7973,96.399,3051543,3051543,-1.0998,-1.128,96.4031,"Jan 12, 15",0.41221402003196544
2015-01-13,97.7056,99.266,95.7315,96.8878,3856451,3856451,0.48881,0.507,97.2893,"Jan 13, 15",0.41937478117047955
2015-01-14,95.5153,97.2732,95.1111,97.1322,4725606,4725606,0.244406,0.252,96.565,"Jan 14, 15",0.42295516173973663
2015-01-15,97.3484,98.3166,96.9442,98.1944,5888889,5888889,1.0622,1.094,97.8483,"Jan 15, 15",0.43851604652150783
2015-01-16,98.232,99.642,97.433,99.4258,6045454,6045454,1.2314,1.254,98.5564,"Jan 16, 15",0.4565556563127645
2015-01-20,99.83,99.9992,98.2273,99.2848,6526776,6526776,-0.141,-0.142,98.9816,"Jan 20, 15",0.4544900521381932
2015-01-21,100.1308,102.8851,99.2848,102.7629,8293677,8293677,3.4781,3.503,102.0771,"Jan 21, 15",0.5054430867451204
2015-01-22,103.1671,107.275,102.7723,107.0212,8055198,8055198,4.2583,4.144,105.4571,"Jan 22, 15",0.5678257977846759
2015-01-23,106.8238,107.463,105.2821,105.2821,5255967,5255967,-1.739,-1.625,105.87,"Jan 23, 15",0.5423485479974626
2015-01-26,105.2821,105.2821,104.1165,104.9155,4203420,4203420,-0.366609,-0.348,104.7669,"Jan 26, 15",0.5369779771435769
2015-01-27,104.2951,104.5771,103.3269,103.4115,4718269,4718269,-1.504,-1.434,103.8367,"Jan 27, 15",0.5149448659481488
2015-01-28,103.9379,104.2293,101.9451,101.9545,6633549,6633549,-1.457,-1.409,102.8387,"Jan 28, 15",0.4936002894775777
2015-01-29,101.6631,103.0073,100.3376,102.8287,4912269,4912269,0.874219,0.857,101.612,"Jan 29, 15",0.5064070353599204
2015-01-30,102.1049,102.8287,99.7736,99.877,5397460,5397460,-2.9517,-2.87,100.7578,"Jan 30, 15",0.46316558967139293
