,date,open,high,low,close,volume
52,2014-05-07,85.4926,85.7662,85.219,85.4843,11007353
53,2014-05-08,85.4678,85.6336,84.7051,84.8294,8924353
54,2014-05-09,84.8962,85.2885,84.5206,85.0965,8948779
55,2014-05-12,85.4137,85.4304,84.7418,85.3302,8830502
56,2014-05-13,85.2885,85.7309,85.0882,85.4387,7529135
57,2014-05-14,85.4387,85.7058,85.2301,85.3803,6999163
58,2014-05-15,85.1383,85.4888,83.7443,84.1199,13658740
59,2014-05-16,83.9613,84.3036,83.736,84.0865,10369477
60,2014-05-19,83.8194,84.3954,83.8194,84.1951,5851383
61,2014-05-20,84.0448,84.3703,83.8445,84.0281,6140744
62,2014-05-21,84.1784,85.3219,84.0699,85.1633,7748049
63,2014-05-22,84.9797,85.1132,84.6959,84.7209,5304614
64,2014-05-23,84.7626,85.0798,84.5258,84.5707,5411273
65,2014-05-27,84.8127,85.0548,84.2451,84.6041,8359739
66,2014-05-28,84.4955,85.1967,84.3453,84.3536,7587010
67,2014-05-29,84.7543,84.8461,84.3203,84.5289,6113654
68,2014-05-30,84.1366,84.4288,83.7777,83.9113,11488959
69,2014-06-02,83.9113,84.2034,83.1934,83.4188,7762537
70,2014-06-03,83.1267,84.0448,83.1267,83.7944,9384234
71,2014-06-04,83.6442,83.8487,83.4355,83.5023,7154661
72,2014-06-05,83.5523,84.1617,83.4355,83.928,12296438
73,2014-06-06,83.978,84.8294,83.9697,84.8044,9342474
74,2014-06-09,84.6792,85.1049,84.4622,84.7376,6404983
75,2014-06-10,84.7042,84.9129,84.3036,84.6875,7917532
76,2014-06-11,84.4622,85.4137,84.3036,85.0965,10270318
77,2014-06-12,85.5222,85.927,84.7793,84.8545,11421250
78,2014-06-13,85.0798,85.6851,84.8294,85.6808,8241548
79,2014-06-16,85.614,86.1816,85.2802,85.9062,8977642
80,2014-06-17,85.6224,85.6307,84.6792,85.4888,9355388
81,2014-06-18,85.614,85.9312,85.1883,85.7476,9575877
82,2014-06-19,85.6474,85.8394,84.8712,85.6641,11107691
83,2014-06-20,86.2067,86.8577,85.9229,86.6657,17681113
84,2014-06-23,86.8994,87.3168,86.7075,87.1248,8553670
85,2014-06-24,86.9579,87.1999,85.5306,85.7476,9708408
86,2014-06-25,85.422,85.6558,84.746,85.2551,10716273
87,2014-06-26,85.0882,85.4554,84.1784,85.1633,8424551
88,2014-06-27,84.8628,84.963,84.0198,84.4789,15149918
89,2014-06-30,84.4789,84.5289,83.9029,84.0365,9536536
90,2014-07-01,84.4288,84.796,84.1283,84.6041,8404213
91,2014-07-02,84.4288,84.8378,84.337,84.7793,6954442
92,2014-07-03,85.0965,86.1983,84.8712,85.6307,6922616
93,2014-07-07,85.4137,85.6808,85.1549,85.6808,7980994
94,2014-07-08,85.4137,86.1649,85.2802,85.831,9615023
95,2014-07-09,85.9396,86.5489,85.8144,86.432,7659029
96,2014-07-10,85.8728,86.0314,85.1716,85.614,8533731
97,2014-07-11,85.4721,85.5556,84.5707,84.9212,7689643
98,2014-07-14,85.2802,86.0397,85.2718,85.7058,8253348
99,2014-07-15,85.5806,85.6391,84.9212,85.4638,8760545
100,2014-07-16,85.6057,86.6323,85.589,86.6157,8879502
101,2014-07-17,86.2901,86.7116,85.3803,85.397,8145741
102,2014-07-18,85.7142,85.9396,85.0214,85.7476,8208309
103,2014-07-21,85.4387,86.1315,85.1883,86.0397,6632386
104,2014-07-22,86.5071,86.9662,86.3903,86.4237,7426442
105,2014-07-23,86.5071,87.1832,86.4153,87.0163,7017078
106,2014-07-24,87.1582,87.4086,86.7659,87.0413,7943024
107,2014-07-25,86.7492,86.7993,85.9396,86.1232,7784729
108,2014-07-28,86.5823,86.9328,85.614,86.1816,11072138
109,2014-07-29,86.9829,87.442,86.407,86.432,8055421
110,2014-07-30,86.5823,86.9328,85.614,86.1816,11072188
111,2014-07-31,85.1216,85.1216,82.5758,82.5841,18297904
112,2014-08-01,82.317,83.0933,81.9497,82.4673,14915613
113,2014-08-04,82.4172,83.8278,82.0583,83.5774,12152078
114,2014-08-05,83.0348,83.0849,81.6159,81.9664,13071813
115,2014-08-06,81.9664,83.1767,81.9664,82.6175,9916916
116,2014-08-07,83.2769,83.3353,81.4907,82.0249,10017398
117,2014-08-08,82.4756,83.2936,82.0666,83.2519,11206941
118,2014-08-11,83.4452,83.5628,82.819,82.9829,8595196
119,2014-08-12,82.5458,82.9493,82.218,82.7812,9585001
120,2014-08-13,83.0585,83.4704,82.7728,83.2855,7645775
121,2014-08-14,83.2939,83.4452,82.8736,83.2855,6547528
122,2014-08-15,83.4116,83.5712,82.487,83.235,9234925
123,2014-08-18,83.4452,83.6553,83.2897,83.6469,7143392
124,2014-08-19,83.6301,84.0083,83.5712,83.6217,8888327
125,2014-08-20,83.6721,83.9663,83.2435,83.7982,6753128
126,2014-08-21,83.8822,84.1092,83.4284,83.4452,6826246
127,2014-08-22,83.1174,83.193,82.4366,82.7896,8096103
128,2014-08-25,83.0501,83.1258,82.7896,82.9997,7570029
129,2014-08-26,83.3107,84.3109,83.2266,83.7478,8536472
130,2014-08-27,83.8654,84.0167,83.2855,83.6553,5849223
131,2014-08-28,83.2435,83.8318,83.2182,83.6889,6072738
132,2014-08-29,83.5292,83.773,82.9745,83.5965,8873707
133,2014-09-02,83.5712,83.7057,82.2096,82.7812,8966533
134,2014-09-03,83.0922,83.7057,83.0922,83.3023,8481019
135,2014-09-04,83.2098,83.5881,82.3441,82.6719,9662876
136,2014-09-05,82.9913,83.462,82.4618,83.4284,9486572
137,2014-09-08,83.1426,83.1426,81.9071,82.176,10080099
138,2014-09-09,82.1088,82.3945,81.4952,81.8566,9762259
139,2014-09-10,81.8314,81.9743,80.5454,81.3691,12113689
140,2014-09-11,80.9573,81.6297,80.537,81.554,10181311
141,2014-09-12,81.1338,81.1842,80.3773,80.5034,10270116
142,2014-09-15,80.4614,81.0245,80.184,80.9321,10694860
143,2014-09-16,80.8816,82.4114,80.7051,81.8902,11582529
144,2014-09-17,82.2937,82.3105,81.3607,81.5961,8777778
145,2014-09-18,81.6549,81.7978,81.0918,81.201,8636631
146,2014-09-19,81.5961,81.9995,81.4154,81.6297,18178477
147,2014-09-22,81.4448,81.5288,80.9153,81.1422,8824870
148,2014-09-23,80.9237,81.6633,80.7135,80.7135,10300659
149,2014-09-24,80.5791,80.8985,79.7133,80.537,12200003
150,2014-09-25,80.4026,80.5959,79.1756,79.2174,12854240
151,2014-09-26,79.2847,80.4866,78.8392,80.2092,11256807
152,2014-09-29,79.6041,79.6629,78.8392,79.3687,14023092
153,2014-09-30,79.0998,79.6881,78.6879,79.0493,15579333
154,2014-10-01,79.0998,79.4612,77.9273,78.0491,14028600
155,2014-10-02,77.6541,78.9233,77.3767,78.419,13756563
156,2014-10-03,78.6711,79.0998,77.8138,78.9401,11572112
157,2014-10-06,79.0157,80.1252,78.9317,79.4444,10599719
158,2014-10-07,79.2343,80.0075,78.4442,78.4778,10787852
159,2014-10-08,78.5198,79.7049,77.6793,79.52,15592479
160,2014-10-09,79.0493,79.4192,77.0153,77.175,17917680
161,2014-10-10,77.6961,78.3937,76.4018,76.9901,18173104
162,2014-10-13,76.7548,77.7718,76.2841,76.3513,14451647
163,2014-10-14,76.8977,77.5196,75.6958,76.1076,23121774
164,2014-10-15,74.8048,76.158,73.0482,75.8302,24704546
165,2014-10-16,74.4518,76.7127,74.1156,76.1496,25215899
166,2014-10-17,76.5951,77.5364,76.0656,76.6623,18194303
167,2014-10-20,76.1748,77.2339,76.1748,77.133,10826502
168,2014-10-21,78.0491,79.0325,77.6289,78.7131,15757046
169,2014-10-22,78.9737,79.499,78.15,78.2761,12742932
170,2014-10-23,79.2679,79.831,78.898,79.0998,11352718
171,2014-10-24,79.167,79.4528,78.3517,79.4192,9740056
172,2014-10-27,78.8812,78.8812,77.9735,78.7636,11394514
173,2014-10-28,79.3771,80.0117,78.9485,79.9319,12570452
174,2014-10-29,80.2008,80.6715,78.6879,79.5032,12410105
175,2014-10-30,78.898,79.5705,78.3517,79.3855,9767918
176,2014-10-31,79.8394,81.4364,79.2679,81.2851,17493736
177,2014-11-03,81.159,81.6129,79.6797,80.0664,13410561
178,2014-11-04,79.4276,79.7554,78.9149,79.4444,13498531
179,2014-11-05,80.1504,80.495,79.5536,79.9067,12480033
180,2014-11-06,79.9991,81.0413,79.2427,80.9069,14731392
181,2014-11-07,81.1016,82.2529,81.0338,81.7704,13233484
182,2014-11-10,82.0074,82.2021,81.3301,81.5079,9087594
183,2014-11-11,81.0846,81.7026,80.9407,81.618,7990045
184,2014-11-12,81.1862,81.6095,80.5174,80.746,11592788
185,2014-11-13,80.3904,80.6021,79.4338,80.1365,12355397
186,2014-11-14,80.3142,80.5174,80.128,80.5005,9352535
187,2014-11-17,80.2973,80.5428,79.7386,80.5174,8704386
188,2014-11-18,80.492,81.0592,80.0264,80.3142,9272445
189,2014-11-19,80.492,81.0508,79.6878,80.9407,8333169
190,2014-11-20,80.7375,81.1862,80.6444,81.1185,8422369
191,2014-11-21,82.2868,82.2868,81.3555,81.9566,12374854
192,2014-11-24,81.5587,81.9481,80.6359,81.0338,10172405
193,2014-11-25,81.2793,81.2963,79.891,80.2381,13747362
194,2014-11-26,80.1195,80.5344,79.8825,79.9841,9822941
195,2014-11-28,77.4613,77.7576,76.2846,76.6486,19556690
196,2014-12-01,76.4962,78.6211,76.4285,78.1809,27584224
197,2014-12-02,78.1555,80.1449,77.8931,79.7386,20885295
198,2014-12-03,80.1449,80.7037,79.5777,80.382,16220449
199,2014-12-04,79.6878,80.0941,78.7904,79.891,13115285
200,2014-12-05,79.5354,80.0772,79.031,79.4253,11831896
201,2014-12-08,78.6465,78.8412,77.347,77.6306,15735859
202,2014-12-09,77.2327,77.9354,76.8348,77.3597,15883826
203,2014-12-10,76.801,76.8094,74.6676,75.0655,22279389
204,2014-12-11,75.2264,77.4952,75.2179,75.5142,21522152
205,2014-12-12,75.0994,75.3449,73.3131,73.3131,24568339
206,2014-12-15,74.1004,75.0062,73.2284,73.5671,21373561
207,2014-12-16,73.1269,75.5142,72.966,73.1523,26372409
208,2014-12-17,73.8549,76.1068,73.7787,75.3618,23323043
209,2014-12-18,76.5047,77.1735,74.8369,77.1735,22882705
210,2014-12-19,76.3692,79.273,75.8613,79.273,38468954
211,2014-12-22,78.6973,79.2984,78.2655,79.0105,17871762
212,2014-12-23,79.1714,80.5767,78.7711,80.0772,13706536
213,2014-12-24,79.764,79.7894,78.7142,79.3915,6875691
214,2014-12-26,79.5693,79.9418,78.4095,78.9089,10584997
215,2014-12-29,79.0105,79.4592,78.638,78.7904,9892119
216,2014-12-30,78.5364,79.0613,78.3163,78.7481,8743369
217,2014-12-31,78.2401,78.8412,77.9354,78.2655,11337219
218,2015-01-02,78.0962,78.7735,77.7237,78.5872,10220410
219,2015-01-05,77.9692,78.2232,75.7682,76.4369,18502381
220,2015-01-06,76.3946,77.3851,75.3618,76.0306,16670713
221,2015-01-07,76.7417,77.4444,76.1914,76.801,13590721
222,2015-01-08,77.2497,78.1132,77.038,78.0793,15487496
223,2015-01-09,78.1386,78.5449,77.3512,77.9692,14488415
224,2015-01-12,77.2412,77.3259,76.0391,76.4708,15176303
225,2015-01-13,76.9364,77.402,75.438,76.1914,17469028
226,2015-01-14,75.3025,76.0983,73.8718,75.9713,23272056
227,2015-01-15,76.5555,76.7502,74.9301,75.311,18759590
228,2015-01-16,75.3279,77.1989,75.3279,77.1396,17713093
229,2015-01-20,77.1565,77.6983,76.5131,77.1142,16760994
230,2015-01-21,77.6645,77.8761,77.0465,77.7745,14276380
231,2015-01-22,78.147,78.7022,77.3089,78.6211,13558953
232,2015-01-23,78.1216,78.2909,76.856,76.9449,14706313
233,2015-01-26,76.7079,77.8338,76.5893,77.6814,10672507
234,2015-01-27,77.2412,77.546,76.6994,76.9957,12301462
235,2015-01-28,76.9364,76.9788,74.3459,74.456,17829700
236,2015-01-29,74.6845,74.7184,72.8306,74.1427,22682981
237,2015-01-30,73.7872,74.8539,73.0168,74.0073,22679947
238,2015-02-02,74.3713,75.8443,74.075,75.8359,20306347
239,2015-02-03,76.9534,78.164,76.8772,78.0962,21900857
240,2015-02-04,77.5798,78.1132,76.6232,77.4274,19632169
241,2015-02-05,78.2147,78.3417,77.6306,78.1894,12809028
242,2015-02-06,78.5561,78.7097,77.5838,78.0444,12331189
243,2015-02-09,77.9591,78.7182,77.8197,78.0955,11360679
244,2015-02-10,78.2491,78.2491,77.0208,77.6264,12952873
245,2015-02-11,76.782,77.4729,76.5858,77.2767,12240595
246,2015-02-12,78.0103,79.0338,77.635,78.7864,14842992
247,2015-02-13,79.0679,79.7076,78.7097,79.6394,12060981
248,2015-02-17,79.1106,79.3835,78.7182,79.3664,11758746
249,2015-02-18,78.4623,78.4623,77.0976,77.6264,19177925
250,2015-02-19,76.4579,77.1232,75.5538,76.2873,19350556
251,2015-02-20,76.2532,76.7138,75.7841,76.6967,15959865
252,2015-02-23,76.1338,76.3811,75.6902,75.9205,12771790
253,2015-02-24,76.1935,76.5773,76.0229,76.2702,9990726
254,2015-02-25,76.3982,76.5091,75.9802,76.4238,9925652
255,2015-02-26,76.0229,76.0655,75.1273,75.6135,13984008
256,2015-02-27,75.8182,76.1508,75.3491,75.5197,13090560
257,2015-03-02,75.3491,75.5026,74.5047,75.0932,13793671
258,2015-03-03,74.9994,75.0761,74.317,74.7349,13493839
259,2015-03-04,75.025,75.025,74.1464,74.3597,13467554
260,2015-03-05,74.2658,74.3651,73.7967,73.9844,12527581
261,2015-03-06,73.7029,73.8649,72.7732,73.0376,16070466
262,2015-03-09,73.4555,73.6773,72.6026,72.6367,14503802
263,2015-03-10,72.3467,72.9523,71.852,71.8691,17195460
264,2015-03-11,72.4405,72.4405,71.6473,71.6644,13004655
265,2015-03-12,72.0141,72.2614,71.6985,71.8349,10792898
266,2015-03-13,71.562,71.8008,70.5214,71.5364,16799920
267,2015-03-16,71.3999,72.3808,71.0246,72.2955,13516235
268,2015-03-17,72.1079,72.3723,71.6601,71.7155,12979713
269,2015-03-18,71.2549,73.6688,71.1611,73.4129,18745653
270,2015-03-19,72.6623,72.9267,71.9245,71.997,12738497
271,2015-03-20,72.2188,72.8414,71.9799,72.1079,36083450
272,2015-03-23,72.5173,73.1656,72.5088,72.867,17450685
273,2015-03-24,72.7561,73.1655,72.0738,72.0908,10174292
274,2015-03-25,72.5429,72.9864,72.3041,72.3808,11934737
275,2015-03-26,72.7561,72.9864,71.7241,71.9202,14400695
276,2015-03-27,71.6814,71.6899,71.0758,71.2891,11579299
277,2015-03-30,71.8776,73.1997,71.8605,73.0376,15653170
278,2015-03-31,72.3723,72.7902,72.0396,72.5002,13353990
279,2015-04-01,73.0973,73.3532,71.8691,72.0396,14522257
280,2015-04-02,71.7241,72.4491,71.5228,71.9032,11297401
281,2015-04-06,72.6282,73.0461,71.8179,72.6111,10916434
282,2015-04-07,72.5088,73.4982,72.2921,73.1399,11836065
283,2015-04-08,73.1826,73.2679,71.6644,71.6985,16257095
284,2015-04-09,71.6473,72.2699,71.4852,72.2017,13281833
285,2015-04-10,72.8158,73.3873,72.3041,72.9779,13372433
286,2015-04-13,73.2849,73.5664,72.7049,72.7902,9880507
287,2015-04-14,73.012,74.6113,72.9523,73.8905,15693825
288,2015-04-15,74.3255,75.5111,74.3255,75.1273,15332834
289,2015-04-16,74.9567,75.1955,74.2999,74.8288,9570809
290,2015-04-17,74.3255,74.5132,73.4854,74.1464,14430130
291,2015-04-20,74.317,75.1444,74.2744,74.4108,11593561
292,2015-04-21,74.5302,74.7349,73.9374,74.1038,10100460
293,2015-04-22,74.2402,74.8885,73.6432,74.5985,8663587
294,2015-04-23,74.5132,75.3832,74.4705,74.6667,9866129
295,2015-04-24,74.3682,74.5132,73.9161,74.1805,8405737
296,2015-04-27,74.5558,74.7179,73.9972,74.2147,10534606
297,2015-04-28,74.3938,74.9397,74.2402,74.8885,9633764
298,2015-04-29,74.6326,75.1188,74.172,74.9482,12534119
299,2015-04-30,75.6305,75.6305,74.3938,74.5217,13947730
300,2015-05-01,74.9311,75.8694,74.8032,75.7841,12257076
301,2015-05-04,76.2702,76.6626,75.8694,76.0058,10343675
302,2015-05-05,76.7394,76.8417,75.5026,75.5794,11895027
303,2015-05-06,76.4664,76.7308,74.8799,75.2211,11273450
304,2015-05-07,75.0591,75.1444,74.1379,74.7179,9992451
305,2015-05-08,75.46,75.9717,74.9055,75.9035,11390293
306,2015-05-11,76.1357,76.1701,74.5189,74.6307,11997787
307,2015-05-12,74.7253,75.2155,74.3211,74.8371,9788887
308,2015-05-13,75.0607,75.4477,74.3057,74.4415,8629433
309,2015-05-14,74.7597,75.1123,74.6049,74.7941,8791275
310,2015-05-15,74.6479,75.3531,74.4759,75.1209,8422209
311,2015-05-18,75.0865,75.2155,74.6307,74.6909,6395354
312,2015-05-19,74.3641,75.0005,74.1405,74.8113,9777078
313,2015-05-20,75.1553,75.1639,74.7425,74.9317,7276571
314,2015-05-21,75.0607,75.1983,74.7855,75.0005,8357353
315,2015-05-22,74.8113,74.9059,74.3899,74.4071,7598432
316,2015-05-26,73.9943,74.2781,73.1257,73.4009,11288963
317,2015-05-27,73.3579,73.8653,72.9021,73.1945,10778275
318,2015-05-28,73.1945,73.5901,72.9451,73.1945,8038943
319,2015-05-29,73.1859,73.5987,72.9967,73.2719,14631316
320,2015-06-01,73.3149,73.5041,72.9279,73.2117,9077512
321,2015-06-02,73.2031,73.6073,73.0225,73.2203,9328322
322,2015-06-03,73.2977,73.8223,72.9795,73.0569,8179540
323,2015-06-04,72.8419,73.0053,72.0507,72.4291,12607257
324,2015-06-05,72.3517,73.0999,72.2227,72.4807,11388508
325,2015-06-08,72.3947,73.2796,72.1797,72.9709,12244688
326,2015-06-09,73.3493,73.4697,72.6613,72.7387,8105514
327,2015-06-10,73.8223,73.9341,73.0999,73.2805,10147049
328,2015-06-11,73.3579,73.7019,73.0053,73.1773,7759265
329,2015-06-12,72.7387,72.8247,72.1195,72.2571,8347341
330,2015-06-15,71.8357,72.2227,71.5433,71.9991,9563933
331,2015-06-16,72.0765,72.8849,71.7239,72.8247,9100116
332,2015-06-17,73.1257,73.2117,72.5925,72.8677,9090188
333,2015-06-18,72.9279,73.9255,72.8591,73.5127,10247825
334,2015-06-19,73.0311,73.5127,73.0311,73.2805,16129576
335,2015-06-22,73.4353,73.6159,73.0741,73.2461,9465144
336,2015-06-23,73.2891,73.3407,72.7473,73.1601,10223910
337,2015-06-24,73.0053,73.3923,72.8075,72.8247,11800118
338,2015-06-25,72.9709,72.9709,72.1797,72.1797,10259382
339,2015-06-26,72.0937,72.3259,71.8013,72.1195,19023328
340,2015-06-29,71.4229,71.7669,71.2079,71.2251,11739236
341,2015-06-30,72.0163,73.0139,71.2079,71.5519,14981145
342,2015-07-01,71.6207,71.8357,70.6145,70.8381,13529076
343,2015-07-02,71.1993,71.6207,70.9929,71.5003,9187997
344,2015-07-06,70.8811,71.4315,70.6231,70.9757,11694425
345,2015-07-07,70.6833,71.5777,70.0813,71.2681,15641535
346,2015-07-08,70.7349,71.3627,70.4425,70.4941,10056994
347,2015-07-09,71.2681,71.5089,70.1587,70.1759,11980543
348,2015-07-10,70.5973,70.9413,70.1759,70.7091,8628659
349,2015-07-13,70.6145,71.0444,70.5801,70.8811,8026658
350,2015-07-14,70.8467,71.6551,70.7435,71.4745,9310155
351,2015-07-15,71.0445,71.7411,70.8672,71.1735,9289210
352,2015-07-16,71.5347,71.7927,71.2079,71.3025,8267647
353,2015-07-17,70.9585,71.2423,70.3393,71.0445,12156000
354,2015-07-20,70.6489,70.869,70.1759,70.3135,12957060
355,2015-07-21,70.4597,70.8897,70.0297,70.2275,8677069
356,2015-07-22,70.8209,70.9241,70.1587,70.3393,13181463
357,2015-07-23,70.2877,70.4941,69.6341,69.7803,10496096
358,2015-07-24,69.7975,69.7975,68.5591,68.7483,14888464
359,2015-07-27,68.1377,68.9117,67.9141,68.1635,14996094
360,2015-07-28,68.5419,71.0918,68.4258,70.9327,19777278
361,2015-07-29,70.6747,71.5519,70.4425,71.5003,13913768
362,2015-07-30,71.5347,71.6551,70.8811,71.3885,11139943
363,2015-07-31,70.2361,70.2361,67.8797,68.1205,26232661
364,2015-08-03,67.6819,67.8797,66.7617,67.1315,15767743
365,2015-08-04,66.9767,67.6045,66.1597,66.3661,18874419
366,2015-08-05,66.9681,67.2777,66.1339,66.3661,16544386
367,2015-08-06,66.1683,67.3035,66.1425,67.1573,13005213
368,2015-08-07,66.6929,67.0541,65.8912,66.0737,12187623
369,2015-08-10,66.2973,67.7249,66.2973,67.7249,14876012
370,2015-08-11,66.8482,67.7683,66.2579,67.2648,14486353
371,2015-08-12,67.2214,68.4627,66.8048,68.3933,16909190
372,2015-08-13,67.9853,68.8273,67.9419,68.2718,13154102
373,2015-08-14,68.2631,68.8186,67.9245,68.02,9129284
374,2015-08-17,67.6468,68.7275,67.2301,68.3759,9365433
375,2015-08-18,68.1676,68.2891,67.343,67.6207,9815315
376,2015-08-19,67.2822,67.343,65.9107,66.1711,17007779
377,2015-08-20,65.9714,66.1277,64.7301,64.7301,17811205
378,2015-08-21,64.3222,65.0079,62.56,62.6121,25488846
379,2015-08-24,59.0184,61.9611,57.7684,59.6521,35531225
380,2015-08-25,61.9003,62.0132,59.2007,59.6434,30409744
381,2015-08-26,61.31,63.1503,60.0253,62.9333,34436044
382,2015-08-27,64.0617,65.0079,63.376,64.9732,24570983
383,2015-08-28,64.8517,65.9541,64.5913,65.1642,18997331
384,2015-08-31,64.4784,65.5808,63.6277,65.3117,19570103
385,2015-09-01,63.6277,63.6711,62.0739,62.5687,24092930
386,2015-09-02,63.4541,63.5756,62.4993,63.567,16936898
387,2015-09-03,63.9229,65.0253,63.6624,64.0531,13451867
388,2015-09-04,63.3065,63.4888,62.7163,62.8986,14902476
389,2015-09-08,63.9923,63.9923,63.3385,63.8013,13626907
390,2015-09-09,64.5565,64.8256,62.3691,62.4993,17246222
391,2015-09-10,63.2024,63.3499,62.3257,62.9506,12353853
392,2015-09-11,62.8465,63.1243,62.5079,63.0982,12172259
393,2015-09-14,62.7684,63.0027,62.2909,62.9246,10738538
394,2015-09-15,62.8812,63.6392,62.8552,63.2458,11979773
395,2015-09-16,63.81,64.843,63.6885,64.4958,15214174
396,2015-09-17,64.5913,65.5114,64.1051,64.6347,15603018
397,2015-09-18,63.593,63.8534,62.6034,63.0895,23180160
398,2015-09-21,63.4541,63.8968,63.1329,63.7058,10852972
399,2015-09-22,62.8031,63.8187,62.5166,63.1416,14245205
400,2015-09-23,63.2545,63.5409,62.751,62.7597,13784836
401,2015-09-24,62.4993,63.4975,62.2562,63.1329,14584249
402,2015-09-25,63.619,63.8274,63.159,63.567,15175317
403,2015-09-28,63.0375,63.7666,62.8465,63.0201,14571908
404,2015-09-29,63.0635,63.5322,62.6208,63.3413,13754439
405,2015-09-30,63.7145,64.5392,63.6538,64.5392,18176502
406,2015-10-01,65.277,65.6069,63.6277,64.2874,14397814
407,2015-10-02,63.7058,65.8846,63.3933,65.8673,18811345
408,2015-10-05,66.5357,66.9697,65.7892,66.6746,18486731
409,2015-10-06,66.8048,68.1936,66.1971,67.612,18757917
410,2015-10-07,68.5495,68.8273,67.2996,68.7492,18703210
411,2015-10-08,68.8447,69.5391,68.1763,69.4697,14344692
412,2015-10-09,69.487,69.5868,68.2457,68.8013,17384670
413,2015-10-12,69.0877,69.0877,68.3325,68.836,9931754
414,2015-10-13,68.3325,69.053,68.1329,68.7145,12326598
415,2015-10-14,68.5495,69.8603,68.3846,69.5825,14485998
416,2015-10-15,69.6086,70.7717,69.3568,70.7283,13640875
417,2015-10-16,71.4054,71.6137,70.7023,71.5964,14304431
418,2015-10-19,71.1884,71.3273,70.1033,70.303,14155779
419,2015-10-20,69.921,70.3594,69.6172,70.1641,12340108
420,2015-10-21,70.1901,70.4419,69.5391,69.6259,10286440
421,2015-10-22,70.0339,72.013,70.0165,71.9523,14823462
422,2015-10-23,71.5356,72.0478,71.0842,72.0304,13215678
423,2015-10-26,71.6311,71.8134,70.4592,70.5026,12576449
424,2015-10-27,69.9384,70.4506,69.2092,70.3898,13579364
425,2015-10-28,70.5808,71.6832,70.2547,71.4228,12473034
426,2015-10-29,70.9974,72.2387,70.9974,71.3794,10341163
