,Date,Open,High,Low,Close,Adj Close,Volume
5333,2018-07-25,1829.300049,1863.839966,1822.640015,1863.609985,1863.609985,3738200
5334,2018-07-26,1839.0,1844.680054,1804.5,1808.0,1808.0,9924400
5335,2018-07-27,1876.050049,1880.050049,1806.530029,1817.27002,1817.27002,9681000
5336,2018-07-30,1827.329956,1829.5,1766.02002,1779.219971,1779.219971,6562300
5337,2018-07-31,1786.48999,1801.829956,1739.319946,1777.439941,1777.439941,5738700
5338,2018-08-01,1784.0,1798.439941,1776.02002,1797.170044,1797.170044,4153100
5339,2018-08-02,1788.77002,1836.560059,1786.0,1834.329956,1834.329956,4354700
5340,2018-08-03,1837.73999,1841.0,1821.5,1823.290039,1823.290039,3460500
5341,2018-08-06,1825.810059,1847.77002,1818.920044,1847.75,1847.75,3391800
5342,2018-08-07,1854.530029,1869.719971,1846.27002,1862.47998,1862.47998,3377500
5343,2018-08-08,1861.0,1891.51001,1854.5,1886.52002,1886.52002,3963000
5344,2018-08-09,1882.0,1914.569946,1877.47998,1898.52002,1898.52002,4860400
5345,2018-08-10,1888.51001,1899.5,1878.209961,1886.300049,1886.300049,3639900
5346,2018-08-13,1898.5,1925.0,1893.670044,1896.199951,1896.199951,5531500
5347,2018-08-14,1919.390015,1921.01001,1900.0,1919.650024,1919.650024,3986100
5348,2018-08-15,1909.550049,1916.209961,1869.790039,1882.619995,1882.619995,7700700
5349,2018-08-16,1903.939941,1905.0,1883.550049,1886.52002,1886.52002,3957100
5350,2018-08-17,1885.800049,1888.0,1855.550049,1882.219971,1882.219971,4104300
5351,2018-08-20,1890.569946,1891.75,1866.060059,1876.709961,1876.709961,2862000
5352,2018-08-21,1880.0,1897.75,1874.410034,1883.420044,1883.420044,3105600
5353,2018-08-22,1876.640015,1905.800049,1876.640015,1904.900024,1904.900024,3080500
5354,2018-08-23,1907.170044,1919.5,1900.76001,1902.900024,1902.900024,3563000
5355,2018-08-24,1910.51001,1916.01001,1902.540039,1905.390015,1905.390015,2800900
5356,2018-08-27,1915.0,1927.699951,1909.280029,1927.680054,1927.680054,3569000
5357,2018-08-28,1937.72998,1941.780029,1928.819946,1932.819946,1932.819946,3100700
5358,2018-08-29,1953.449951,1998.689941,1948.939941,1998.099976,1998.099976,6531800
5359,2018-08-30,1997.420044,2025.569946,1986.900024,2002.380005,2002.380005,7277300
5360,2018-08-31,2007.0,2022.380005,2004.73999,2012.709961,2012.709961,4204400
5361,2018-09-04,2026.5,2050.5,2013.0,2039.51001,2039.51001,5721100
5362,2018-09-05,2038.109985,2040.380005,1989.890015,1994.819946,1994.819946,8220600
5363,2018-09-06,2006.51001,2007.5,1935.209961,1958.310059,1958.310059,7488700
5364,2018-09-07,1938.709961,1975.199951,1937.349976,1952.069946,1952.069946,4892600
5365,2018-09-10,1971.0,1973.040039,1931.52002,1939.01001,1939.01001,4544800
5366,2018-09-11,1928.27002,1988.880005,1917.0,1987.150024,1987.150024,5033600
5367,2018-09-12,1994.0,2000.0,1962.439941,1990.0,1990.0,4414000
5368,2018-09-13,2000.0,2008.76001,1982.030029,1989.869995,1989.869995,3621500
5369,2018-09-14,1992.930054,1993.650024,1959.219971,1970.189941,1970.189941,3642000
5370,2018-09-17,1954.72998,1956.819946,1887.410034,1908.030029,1908.030029,7050200
5371,2018-09-18,1918.650024,1958.199951,1915.439941,1941.050049,1941.050049,4268700
5372,2018-09-19,1940.5,1940.829956,1904.900024,1926.420044,1926.420044,4056800
5373,2018-09-20,1938.579956,1955.0,1932.25,1944.300049,1944.300049,3154900
5374,2018-09-21,1954.219971,1957.310059,1910.5,1915.01001,1915.01001,6855900
5375,2018-09-24,1903.790039,1936.880005,1865.0,1934.359985,1934.359985,4213700
5376,2018-09-25,1942.900024,1975.910034,1938.849976,1974.550049,1974.550049,4538400
5377,2018-09-26,1968.5,1995.25,1961.52002,1974.849976,1974.849976,4313500
5378,2018-09-27,1993.23999,2016.160034,1988.579956,2012.97998,2012.97998,4329400
5379,2018-09-28,2004.410034,2026.52002,1996.459961,2003.0,2003.0,4085100
5380,2018-10-01,2021.98999,2033.189941,2003.599976,2004.359985,2004.359985,3460500
5381,2018-10-02,1999.98999,2013.390015,1965.77002,1971.310059,1971.310059,5400700
5382,2018-10-03,1981.699951,1989.699951,1949.810059,1952.76001,1952.76001,5253100
5383,2018-10-04,1949.0,1956.0,1896.569946,1909.420044,1909.420044,7257000
5384,2018-10-05,1917.98999,1929.079956,1862.829956,1889.650024,1889.650024,6822300
5385,2018-10-08,1874.0,1902.0,1830.660034,1864.420044,1864.420044,7393200
5386,2018-10-09,1859.98999,1896.680054,1852.319946,1870.319946,1870.319946,4772900
5387,2018-10-10,1857.890015,1858.560059,1754.410034,1755.25,1755.25,10988900
5388,2018-10-11,1724.0,1755.400024,1685.099976,1719.359985,1719.359985,13935900
5389,2018-10-12,1808.0,1808.949951,1742.530029,1788.609985,1788.609985,9444600
5390,2018-10-15,1795.0,1795.050049,1734.22998,1760.949951,1760.949951,6437200
5391,2018-10-16,1783.5,1823.880005,1761.550049,1819.959961,1819.959961,5859900
5392,2018-10-17,1842.790039,1845.0,1807.0,1831.72998,1831.72998,5295200
5393,2018-10-18,1821.48999,1830.150024,1767.869995,1770.719971,1770.719971,5874000
5394,2018-10-19,1785.160034,1809.099976,1753.0,1764.030029,1764.030029,5907200
5395,2018-10-22,1784.0,1809.5,1756.0,1789.300049,1789.300049,4500000
5396,2018-10-23,1742.23999,1776.339966,1714.0,1768.699951,1768.699951,6723900
5397,2018-10-24,1773.699951,1777.709961,1656.560059,1664.199951,1664.199951,6928400
5398,2018-10-25,1703.339966,1794.810059,1692.01001,1782.170044,1782.170044,10285700
5399,2018-10-26,1649.589966,1698.459961,1603.0,1642.810059,1642.810059,14963800
5400,2018-10-29,1660.0,1665.73999,1495.0,1538.880005,1538.880005,13866100
5401,2018-10-30,1486.160034,1540.98999,1476.359985,1530.420044,1530.420044,12460100
5402,2018-10-31,1569.98999,1623.910034,1565.089966,1598.01001,1598.01001,9390200
5403,2018-11-01,1623.530029,1670.449951,1598.439941,1665.530029,1665.530029,8135500
5404,2018-11-02,1678.589966,1697.439941,1651.829956,1665.530029,1665.530029,6955500
5405,2018-11-05,1657.569946,1658.089966,1596.359985,1627.800049,1627.800049,5624700
5406,2018-11-06,1618.349976,1665.0,1614.550049,1642.810059,1642.810059,4257400
5407,2018-11-07,1673.0,1759.22998,1664.079956,1755.48999,1755.48999,8192200
5408,2018-11-08,1755.0,1784.0,1725.109985,1754.910034,1754.910034,6534900
5409,2018-11-09,1732.5,1743.920044,1701.869995,1712.430054,1712.430054,5902200
5410,2018-11-12,1698.23999,1708.550049,1630.01001,1636.849976,1636.849976,6806200
5411,2018-11-13,1649.290039,1677.060059,1613.75,1631.170044,1631.170044,5933300
5412,2018-11-14,1656.319946,1673.0,1597.069946,1599.01001,1599.01001,6486900
5413,2018-11-15,1581.01001,1624.819946,1546.51001,1619.439941,1619.439941,8427300
5414,2018-11-16,1587.5,1614.47998,1573.119995,1593.410034,1593.410034,6066100
5415,2018-11-19,1577.01001,1581.189941,1503.359985,1512.290039,1512.290039,7790000
5416,2018-11-20,1437.5,1534.75,1420.0,1495.459961,1495.459961,10878800
5417,2018-11-21,1542.98999,1550.0,1515.0,1516.72998,1516.72998,5716800
5418,2018-11-23,1517.0,1536.199951,1501.810059,1502.060059,1502.060059,2707600
5419,2018-11-26,1539.0,1584.810059,1524.219971,1581.329956,1581.329956,6257700
5420,2018-11-27,1575.98999,1597.650024,1558.01001,1581.420044,1581.420044,5783200
5421,2018-11-28,1613.920044,1681.449951,1601.219971,1677.75,1677.75,8458700
5422,2018-11-29,1674.98999,1689.98999,1652.329956,1673.569946,1673.569946,6613200
5423,2018-11-30,1679.5,1696.0,1666.5,1690.170044,1690.170044,5761800
5424,2018-12-03,1769.459961,1778.339966,1730.0,1772.359985,1772.359985,6862300
5425,2018-12-04,1756.0,1770.339966,1665.0,1668.400024,1668.400024,8694500
5426,2018-12-06,1614.869995,1701.050049,1609.849976,1699.189941,1699.189941,8789400
5427,2018-12-07,1705.069946,1718.930054,1625.459961,1629.130005,1629.130005,7576100
5428,2018-12-10,1623.839966,1657.98999,1590.869995,1641.030029,1641.030029,7494800
5429,2018-12-11,1678.0,1679.469971,1619.599976,1643.23999,1643.23999,6244700
5430,2018-12-12,1669.0,1704.98999,1660.27002,1663.540039,1663.540039,6598000
5431,2018-12-13,1680.0,1692.119995,1641.5,1658.380005,1658.380005,5271300
5432,2018-12-14,1638.0,1642.569946,1585.0,1591.910034,1591.910034,6367200
5433,2018-12-17,1566.0,1576.130005,1505.01001,1520.910034,1520.910034,8829800
5434,2018-12-18,1540.0,1567.550049,1523.01001,1551.47998,1551.47998,6523000
5435,2018-12-19,1543.050049,1584.530029,1483.180054,1495.079956,1495.079956,8792200
5436,2018-12-20,1484.0,1509.5,1432.689941,1460.829956,1460.829956,9991800
5437,2018-12-21,1464.98999,1480.0,1363.959961,1377.449951,1377.449951,13640300
5438,2018-12-24,1346.0,1396.030029,1307.0,1343.959961,1343.959961,7220000
5439,2018-12-26,1368.890015,1473.160034,1363.01001,1470.900024,1470.900024,10411800
5440,2018-12-27,1454.199951,1469.0,1390.310059,1461.640015,1461.640015,9722000
5441,2018-12-28,1473.349976,1513.469971,1449.0,1478.02002,1478.02002,8829000
5442,2018-12-31,1510.800049,1520.76001,1487.0,1501.969971,1501.969971,6954500
5443,2019-01-02,1465.199951,1553.359985,1460.930054,1539.130005,1539.130005,7983100
5444,2019-01-03,1520.01001,1538.0,1497.109985,1500.280029,1500.280029,6975600
5445,2019-01-04,1530.0,1594.0,1518.310059,1575.390015,1575.390015,9182600
5446,2019-01-07,1602.310059,1634.560059,1589.189941,1629.51001,1629.51001,7993200
5447,2019-01-08,1664.689941,1676.609985,1616.609985,1656.579956,1656.579956,8881400
5448,2019-01-09,1652.97998,1667.800049,1641.400024,1659.420044,1659.420044,6348800
5449,2019-01-10,1641.01001,1663.25,1621.619995,1656.219971,1656.219971,6507700
5450,2019-01-11,1640.550049,1660.290039,1636.219971,1640.560059,1640.560059,4686200
5451,2019-01-14,1615.0,1648.199951,1595.150024,1617.209961,1617.209961,6005900
5452,2019-01-15,1632.0,1675.160034,1626.01001,1674.560059,1674.560059,5998500
5453,2019-01-16,1684.219971,1705.0,1675.880005,1683.780029,1683.780029,6366900
5454,2019-01-17,1680.0,1700.170044,1677.5,1693.219971,1693.219971,4208900
5455,2019-01-18,1712.0,1716.199951,1691.540039,1696.199951,1696.199951,6020500
5456,2019-01-22,1681.0,1681.869995,1610.199951,1632.170044,1632.170044,6416800
5457,2019-01-23,1656.0,1657.430054,1612.0,1640.02002,1640.02002,5225200
5458,2019-01-24,1641.069946,1657.26001,1631.780029,1654.930054,1654.930054,4089900
5459,2019-01-25,1670.5,1683.47998,1661.609985,1670.569946,1670.569946,4945900
5460,2019-01-28,1643.589966,1645.0,1614.089966,1637.890015,1637.890015,4837700
5461,2019-01-29,1631.27002,1632.380005,1590.719971,1593.880005,1593.880005,4632800
5462,2019-01-30,1623.0,1676.949951,1619.680054,1670.430054,1670.430054,5783800
5463,2019-01-31,1692.849976,1736.410034,1679.079956,1718.72998,1718.72998,10910300
5464,2019-02-01,1638.880005,1673.060059,1622.01001,1626.22998,1626.22998,11506200
5465,2019-02-04,1623.0,1649.630005,1613.5,1633.310059,1633.310059,4929100
5466,2019-02-05,1643.339966,1665.26001,1642.5,1658.810059,1658.810059,4453100
5467,2019-02-06,1670.75,1672.26001,1633.339966,1640.26001,1640.26001,3939900
5468,2019-02-07,1625.0,1625.540039,1592.910034,1614.369995,1614.369995,4626600
5469,2019-02-08,1586.0,1588.589966,1566.76001,1588.219971,1588.219971,5657500
5470,2019-02-11,1600.97998,1609.290039,1586.0,1591.0,1591.0,3317300
5471,2019-02-12,1604.0,1639.400024,1598.880005,1638.01001,1638.01001,4858600
5472,2019-02-13,1647.0,1656.380005,1637.109985,1640.0,1640.0,3560300
5473,2019-02-14,1624.5,1637.900024,1606.060059,1622.650024,1622.650024,4120500
5474,2019-02-15,1627.859985,1628.910034,1604.5,1607.949951,1607.949951,4343900
5475,2019-02-19,1601.0,1634.0,1600.560059,1627.579956,1627.579956,3681700
5476,2019-02-20,1630.0,1634.930054,1610.119995,1622.099976,1622.099976,3337600
5477,2019-02-21,1619.849976,1623.560059,1600.910034,1619.439941,1619.439941,3483400
5478,2019-02-22,1623.5,1634.939941,1621.170044,1631.560059,1631.560059,3096200
5479,2019-02-25,1641.449951,1654.599976,1630.390015,1633.0,1633.0,3184500
5480,2019-02-26,1625.97998,1639.98999,1616.130005,1636.400024,1636.400024,2665800
5481,2019-02-27,1628.180054,1641.810059,1615.099976,1641.089966,1641.089966,3148800
5482,2019-02-28,1635.25,1651.77002,1633.829956,1639.829956,1639.829956,3025900
5483,2019-03-01,1655.130005,1674.26001,1651.0,1671.72998,1671.72998,4974900
5484,2019-03-04,1685.0,1709.430054,1674.359985,1696.170044,1696.170044,6167400
5485,2019-03-05,1702.949951,1707.800049,1689.01001,1692.430054,1692.430054,3681500
5486,2019-03-06,1695.969971,1697.75,1668.280029,1668.949951,1668.949951,3996000
5487,2019-03-07,1667.369995,1669.75,1620.51001,1625.949951,1625.949951,4957000
5488,2019-03-08,1604.01001,1622.719971,1586.569946,1620.800049,1620.800049,4667000
5489,2019-03-11,1626.119995,1672.290039,1626.01001,1670.619995,1670.619995,3876400
5490,2019-03-12,1669.0,1684.27002,1660.97998,1673.099976,1673.099976,3614500
5491,2019-03-13,1683.0,1700.0,1679.349976,1690.810059,1690.810059,3552000
5492,2019-03-14,1691.199951,1702.0,1684.339966,1686.219971,1686.219971,2946600
5493,2019-03-15,1703.0,1718.800049,1693.130005,1712.359985,1712.359985,7550900
5494,2019-03-18,1712.699951,1750.0,1712.630005,1742.150024,1742.150024,5429100
5495,2019-03-19,1753.51001,1784.160034,1753.51001,1761.849976,1761.849976,6364200
5496,2019-03-20,1769.939941,1799.5,1767.030029,1797.27002,1797.27002,6265600
5497,2019-03-21,1796.26001,1823.75,1787.280029,1819.26001,1819.26001,5767800
5498,2019-03-22,1810.170044,1818.97998,1763.109985,1764.77002,1764.77002,6363000
5499,2019-03-25,1757.790039,1782.680054,1747.5,1774.26001,1774.26001,5103800
5500,2019-03-26,1793.0,1805.77002,1773.359985,1783.76001,1783.76001,4865900
5501,2019-03-27,1784.130005,1787.5,1745.680054,1765.699951,1765.699951,4324800
5502,2019-03-28,1770.0,1777.930054,1753.469971,1773.420044,1773.420044,3043000
5503,2019-03-29,1786.579956,1792.859985,1776.630005,1780.75,1780.75,3320800
5504,2019-04-01,1800.109985,1815.670044,1798.72998,1814.189941,1814.189941,4238800
5505,2019-04-02,1811.02002,1820.0,1805.119995,1813.97998,1813.97998,3448100
5506,2019-04-03,1826.719971,1830.0,1809.619995,1820.699951,1820.699951,3926100
5507,2019-04-04,1820.650024,1828.75,1804.199951,1818.859985,1818.859985,3623900
5508,2019-04-05,1829.0,1838.579956,1825.189941,1837.280029,1837.280029,3640500
5509,2019-04-08,1833.22998,1850.199951,1825.109985,1849.859985,1849.859985,3752800
5510,2019-04-09,1845.48999,1853.089966,1831.780029,1835.839966,1835.839966,3714400
5511,2019-04-10,1841.0,1848.0,1828.810059,1847.329956,1847.329956,2964000
5512,2019-04-11,1848.699951,1849.949951,1840.310059,1844.069946,1844.069946,2654800
5513,2019-04-12,1848.400024,1851.5,1841.300049,1843.060059,1843.060059,3114400
5514,2019-04-15,1842.0,1846.849976,1818.900024,1844.869995,1844.869995,3724400
